Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.114820957183838	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020814737	-0.020814737	1008	1008
2.9430620670318604	1	-0.41	0.08901225	-0.21929288	-0.6100496	21.0	0.0	-0.01952381	-0.01952381	-0.01952381	-0.01952381	1008	2016
3.2677929401397705	2	-0.42653647	0.08135826	-0.22409981	-0.6070452	21.0	0.0	-0.02031126	-0.02031126	-0.02031126	-0.02031126	1008	3024
3.584043025970459	3	-0.4243586	0.09080673	-0.28353426	-0.6434754	21.0	0.0	-0.020207552	-0.020207552	-0.020207552	-0.020207552	1008	4032
3.9206531047821045	4	-0.4292325	0.07752473	-0.2565735	-0.6219413	21.0	0.0	-0.020439647	-0.020439647	-0.020439647	-0.020439647	1008	5040
4.239657878875732	5	-0.4211558	0.081995875	-0.17429443	-0.57659674	21.0	0.0	-0.020055037	-0.020055037	-0.020055037	-0.020055037	1008	6048
4.584661960601807	6	-0.44917193	0.09847698	-0.24491939	-0.6904933	21.0	0.0	-0.021389142	-0.021389142	-0.021389142	-0.021389142	1008	7056
4.865936994552612	7	-0.4250414	0.08945055	-0.23566648	-0.63103676	21.0	0.0	-0.020240068	-0.020240068	-0.020240068	-0.020240068	1008	8064
5.205020904541016	8	-0.44250807	0.09165209	-0.25744015	-0.59993535	21.0	0.0	-0.021071812	-0.021071812	-0.021071812	-0.021071812	1008	9072
5.579672813415527	9	-0.43031168	0.10207193	-0.28085098	-0.69966584	21.0	0.0	-0.020491032	-0.020491032	-0.020491032	-0.020491032	1008	10080
5.859460830688477	10	-0.50079316	0.1074554	-0.29846856	-0.751557	21.0	0.0	-0.023847293	-0.023847293	-0.023847293	-0.023847293	1008	11088
6.147464990615845	11	-0.47144583	0.12502556	-0.16438377	-0.85270584	21.0	0.0	-0.0224498	-0.0224498	-0.0224498	-0.0224498	1008	12096
6.508842945098877	12	-0.461859	0.10970261	-0.23630033	-0.7392377	21.0	0.0	-0.021993285	-0.021993285	-0.021993285	-0.021993285	1008	13104
6.800485849380493	13	-0.52265304	0.10893001	-0.28006384	-0.8581186	21.0	0.0	-0.024888242	-0.024888242	-0.024888242	-0.024888242	1008	14112
7.114530086517334	14	-0.5251296	0.116658546	-0.27256534	-0.9331706	21.0	0.0	-0.025006173	-0.025006173	-0.025006173	-0.025006173	1008	15120
7.4504640102386475	15	-0.54608065	0.15199006	-0.2889424	-0.94799507	21.0	0.0	-0.026003843	-0.026003843	-0.026003843	-0.026003843	1008	16128
7.8289289474487305	16	-0.548309	0.12167817	-0.2560928	-0.96677387	21.0	0.0	-0.026109952	-0.026109952	-0.026109952	-0.026109952	1008	17136
8.178986072540283	17	-0.53151625	0.13575903	-0.2646681	-0.85554457	21.0	0.0	-0.025310297	-0.025310297	-0.025310297	-0.025310297	1008	18144
8.522783041000366	18	-0.6108099	0.13241826	-0.3538964	-1.0735154	21.0	0.0	-0.02908619	-0.02908619	-0.02908619	-0.02908619	1008	19152
8.83785605430603	19	-0.5820648	0.11630641	-0.38358176	-0.8889438	21.0	0.0	-0.02771737	-0.02771737	-0.02771737	-0.02771737	1008	20160
9.158062934875488	20	-0.5831449	0.12012964	-0.3020817	-0.79446226	21.0	0.0	-0.027768806	-0.027768806	-0.027768806	-0.027768806	1008	21168
9.48275089263916	21	-0.62735707	0.12430161	-0.42265347	-0.9382834	21.0	0.0	-0.02987415	-0.02987415	-0.02987415	-0.02987415	1008	22176
9.807682991027832	22	-0.57324004	0.1326051	-0.35532194	-0.954671	21.0	0.0	-0.027297145	-0.027297145	-0.027297145	-0.027297145	1008	23184
10.120004892349243	23	-0.5611352	0.11325014	-0.31393683	-0.799637	21.0	0.0	-0.026720725	-0.026720725	-0.026720725	-0.026720725	1008	24192
10.420723915100098	24	-0.558665	0.12671176	-0.24281202	-0.9125357	21.0	0.0	-0.026603093	-0.026603093	-0.026603093	-0.026603093	1008	25200
10.717422008514404	25	-0.5759825	0.14111765	-0.3305135	-0.88701016	21.0	0.0	-0.02742774	-0.02742774	-0.02742774	-0.02742774	1008	26208
11.02088713645935	26	-0.5339005	0.11855493	-0.28468776	-0.9104207	21.0	0.0	-0.025423834	-0.025423834	-0.025423834	-0.025423834	1008	27216
